26691509	东北往事之破马张飞	3.6	https://movie.douban.com/subject/26691509/
26724807	24小时：末路重生	5.4	https://movie.douban.com/subject/26724807/
26761636	骨瘦如柴	6.7	https://movie.douban.com/subject/26761636/
27025987	兄弟	6.3	https://movie.douban.com/subject/27025987/
26292682	神秘家族	4.9	https://movie.douban.com/subject/26292682/
26748877	3月的狮子 后篇	7.5	https://movie.douban.com/subject/26748877/
26732270	花战	6.8	https://movie.douban.com/subject/26732270/
26882439	武曲	6.1	https://movie.douban.com/subject/26882439/
25903033	我是马布里	6.2	https://movie.douban.com/subject/25903033/
26761688	生死之墙	6.9	https://movie.douban.com/subject/26761688/
26831711	熊出没·奇幻空间	6.4	https://movie.douban.com/subject/26831711/
26957177	狙击精英：巅峰对决	5.3	https://movie.douban.com/subject/26957177/
26646360	一周的朋友	6.3	https://movie.douban.com/subject/26646360/
26956641	小情书	6.3	https://movie.douban.com/subject/26956641/
27123688	遗忘诗行	7.7	https://movie.douban.com/subject/27123688/
26862905	雌猫们	5.8	https://movie.douban.com/subject/26862905/
26677981	夏天19岁的肖像	4.9	https://movie.douban.com/subject/26677981/
2314054	惊心食人族3	4.2	https://movie.douban.com/subject/2314054/
26788605	P与JK	5.1	https://movie.douban.com/subject/26788605/
26425075	夜色撩人	4.6	https://movie.douban.com/subject/26425075/
26815381	黑夜造访	5.8	https://movie.douban.com/subject/26815381/
26990713	我的上高	8.0	https://movie.douban.com/subject/26990713/
22266475	惊天解密	5.8	https://movie.douban.com/subject/22266475/
26770698	不汗党	6.9	https://movie.douban.com/subject/26770698/
26908241	吊人游戏	5.2	https://movie.douban.com/subject/26908241/
26928561	英格丽向西行	6.1	https://movie.douban.com/subject/26928561/
26949321	那些爱人	6.8	https://movie.douban.com/subject/26949321/
26801782	缉枪	6.3	https://movie.douban.com/subject/26801782/
6875268	欺诈圣手	6.5	https://movie.douban.com/subject/6875268/
27597020	伏妖白鱼镇	5.9	https://movie.douban.com/subject/27597020/
26979065	年轻的嫂子2	4.2	https://movie.douban.com/subject/26979065/
26946197	梅格雷的十字路口之夜	7.4	https://movie.douban.com/subject/26946197/
26574949	解冻	6.4	https://movie.douban.com/subject/26574949/
26425081	合约男女	4.4	https://movie.douban.com/subject/26425081/
26610786	梅根·利维	7.1	https://movie.douban.com/subject/26610786/
26952538	光芒渐逝的年代	7.2	https://movie.douban.com/subject/26952538/
26969722	初恋日记	5.7	https://movie.douban.com/subject/26969722/
5920220	死亡笔记	4.0	https://movie.douban.com/subject/5920220/
1927366	纽约唯一活着的男孩	6.2	https://movie.douban.com/subject/1927366/
26613338	美玉	4.7	https://movie.douban.com/subject/26613338/
26843352	无处为家	7.1	https://movie.douban.com/subject/26843352/
26422726	牺牲复活者	5.6	https://movie.douban.com/subject/26422726/
26786106	杀死冈瑟	5.6	https://movie.douban.com/subject/26786106/
26352435	指甲刀人魔	4.4	https://movie.douban.com/subject/26352435/
27133264	海带	6.8	https://movie.douban.com/subject/27133264/
26969037	赛尔号大电影6：圣者无敌	5.0	https://movie.douban.com/subject/26969037/
26381326	昆塔：反转星球	6.4	https://movie.douban.com/subject/26381326/
26887031	重返17岁	6.6	https://movie.douban.com/subject/26887031/
25817617	抢劫坚果店2	6.2	https://movie.douban.com/subject/25817617/
26638885	最后的话	7.5	https://movie.douban.com/subject/26638885/
27593939	镇魂法师	5.0	https://movie.douban.com/subject/27593939/
26870765	暗黑女子	6.2	https://movie.douban.com/subject/26870765/
1292052	肖申克的救赎	9.6	https://movie.douban.com/subject/1292052/
1291546	霸王别姬	9.5	https://movie.douban.com/subject/1291546/
1295644	这个杀手不太冷	9.4	https://movie.douban.com/subject/1295644/
1292720	阿甘正传	9.4	https://movie.douban.com/subject/1292720/
1291561	千与千寻	9.2	https://movie.douban.com/subject/1291561/
1292722	泰坦尼克号	9.2	https://movie.douban.com/subject/1292722/
3541415	盗梦空间	9.3	https://movie.douban.com/subject/3541415/
1292063	美丽人生	9.5	https://movie.douban.com/subject/1292063/
3793023	三傻大闹宝莱坞	9.1	https://movie.douban.com/subject/3793023/
1889243	星际穿越	9.1	https://movie.douban.com/subject/1889243/
3011091	忠犬八公的故事	9.2	https://movie.douban.com/subject/3011091/
1292213	大话西游之大圣娶亲	9.2	https://movie.douban.com/subject/1292213/
1295124	辛德勒的名单	9.4	https://movie.douban.com/subject/1295124/
2131459	机器人总动员	9.3	https://movie.douban.com/subject/2131459/
1291549	放牛班的春天	9.2	https://movie.douban.com/subject/1291549/
1292064	楚门的世界	9.1	https://movie.douban.com/subject/1292064/
3319755	怦然心动	8.9	https://movie.douban.com/subject/3319755/
1292001	海上钢琴师	9.2	https://movie.douban.com/subject/1292001/
1929463	少年派的奇幻漂流	9.0	https://movie.douban.com/subject/1929463/
1291560	龙猫	9.1	https://movie.douban.com/subject/1291560/
